,Unnamed: 0,Worker ID,Problem,Answer,Confidence,Subjective Difficulty,Psolve,820,435,700,530,220,other,Class,group_number,psma,chisqr,bs,EAMA,EAAA,ec,arrogance,cad,cadg,55,41,50,34,33,1 mile,2 miles,3 miles,4 miles,5 miles,6 miles,7 miles,8 miles,9 miles,10 miles,11 miles,12 miles,50Kg,75Kg,98Kg,99Kg,80,90,100,200,300,400,500,12.5,37.5,62.5,87.5,1 second,1000 seconds,1 minute,1000 minutes,1 hour,1000 hours,2000 hours,1000000 hours,Infinity,There is no way to know without additional information,28,29,30,31,32,"BFRP, AUIE, GNDC","BFGP, AUIE, RNDC","AERP, BGCD, FUIN","CNRP, AGDS, EIOT","BNPR, ACDF, EIUG","ANPR, BCDF, EIUG",1,2,3,4,8,10,16,60,ABC,ACB,BCA,BAC,CAB,CBA,box1,box2,box3,box4,box5,box6,MM1,MM2,MM3,MM4,MM5,a1,a2,a3,a4,Less than 7 moves,7 moves,8 moves,9 moves,10 moves,More than 10 moves,Less than 13 moves,13 moves,14 moves,15 moves,16 moves,More than 16 moves,Less than 17 moves,17 moves,18 moves,19 moves,20 moves,More than 20 moves,Picture A,Picture B,Picture C,Picture D,Picture E,Picture F,cluster,pred,probas
1605,1028,A1YGF0LJJGB30G,CR_Conf,1000 hours,0.2,,0.3,,,,,,,0,53,0.3,0.7169686352448326,0.0716730945821855,-0.057575757575757565,0.18424242424242426,-0.009090909090909094,0.027027027027027032,-0.409090909090909,-0.14999999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.4,0.1,0.3,0.6,0.5,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.14623596313762235
1606,1029,A1YP6FLJ18FJHN,CR_Conf,1000 hours,0.3,,0.2,,,,,,,0,53,0.8,0.8143365069070218,0.09973370064279156,-0.5575757575757576,0.25999999999999995,0.490909090909091,0.024390243902439032,-0.30909090909090897,-0.04999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.6,0.8,0.3,0.4,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.18182977958325128
1607,1030,A1YQRXE5CBVBHV,CR_Conf,1000 seconds,0.8,,0.2,,,,,,,0,53,0.7,3.0378702935113284,0.5670973370064278,-0.6393939393939394,0.7300000000000001,0.5242424242424242,0.0958904109589041,0.19090909090909106,0.10000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.7,1.0,0.9,0.8,0.7,1.0,0.9,0.7,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.18350403394344464
1608,1031,A1YU4SBBNGGP75,CR_Conf,1000 minutes,0.7,,0.4,,,,,,,0,53,0.6,1.8122866685621448,0.2767337006427916,-0.5696969696969697,0.47,0.34848484848484845,0.09375,0.09090909090909094,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.6,0.6,0.8,0.7,0.6,0.8,0.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.1760638030779494
1609,1032,A1YXJR7PNV16LV,CR_Conf,There is no way to know without additional information,0.4,,0.3,,,,,,,0,53,0.6,0.6028686380226734,0.05255188246097338,-0.3272727272727273,0.18636363636363645,0.2545454545454545,0.046875,-0.209090909090909,-0.38888888888888895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,0.4,0.4,0.4,0.3,0.1,0.1,0.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.21319770154156042
1610,1033,A1YZ0ETOCJO1B2,CR_Conf,1 hour,0.2,,0.1,,,,,,,1,53,0.1,0.3533918636772062,0.018612488521579425,0.02121212121212121,0.11363636363636362,-0.18484848484848485,0.052631578947368425,-0.409090909090909,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.11703032136240286
1611,1034,A1YZJTC04W0A01,CR_Conf,1000 hours,0.4,,0.4,,,,,,,0,53,0.3,0.2396023045533872,0.01140036730945822,-0.057575757575757565,0.08454545454545455,-0.009090909090909094,0.08108108108108109,-0.209090909090909,0.05000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.1,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.07821017088825186
1612,1035,A1LXW53Z5S9XG,CR_Conf,Infinity,0.7,,0.7,,,,,,,0,53,0.7,0.6099001172673123,0.05624885215794305,-0.5181818181818181,0.1845454545454545,0.3151515151515151,0.0821917808219178,0.09090909090909094,-0.03333333333333344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.4,0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.09573200550692475
1613,1036,A1M24593XO5Z3C,CR_Conf,Infinity,0.5,,0.2,,,,,,,0,53,1.0,0.862193304641457,0.13018824609733698,-0.8181818181818181,0.2342424242424243,0.6151515151515152,0.04,-0.10909090909090903,-0.2333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.7,1.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.17344582962874855
1614,1037,A1M3HU7RRX0BXZ,CR_Conf,2000 hours,0.4,,0.3,,,,,,,0,53,0.4,0.870407907717923,0.07494582185491276,-0.36969696969696975,0.26,0.12727272727272734,0.06521739130434782,-0.209090909090909,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.14960502275684603
1615,1038,A1Z3JC2PWOL1NY,CR_Conf,There is no way to know without additional information,0.7,,0.2,,,,,,,0,53,0.2,0.2527465651877239,0.011370064279155188,0.0727272727272727,0.09454545454545453,-0.14545454545454545,0.2142857142857143,0.09090909090909094,-0.08888888888888903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,0.1,0.2,0.3,0.3,0.1,0.1,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3078283740497226
1616,1039,A1Z6Z8DLHRO46O,CR_Conf,There is no way to know without additional information,0.5,,0.1,,,,,,,0,53,0.2,0.19099493955487665,0.006854912764003672,0.0727272727272727,0.07303030303030303,-0.14545454545454545,0.14285714285714288,-0.10909090909090903,-0.288888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.28640413943358883
1617,1040,A1ZD8RU6YB0VEU,CR_Conf,There is no way to know without additional information,1.0,,0.3,,,,,,,0,53,0.4,0.7727619649869699,0.07340036730945823,-0.12727272727272732,0.23000000000000004,0.054545454545454564,0.1956521739130435,0.390909090909091,0.21111111111111105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.2,0.3,0.3,0.4,0.4,0.4,0.7,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.23112085341888877
1618,1041,A1ZD9SJXQ9C6EW,CR_Conf,1000 hours,0.6,,0.4,,,,,,,0,53,0.5,0.5659191368704348,0.05276400367309458,-0.2575757575757576,0.1709090909090909,0.19090909090909086,0.09090909090909093,-0.009090909090909037,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.3,0.2,0.5,0.6,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.09113756610851044
1619,1042,A1ZEKTR4YBTMVO,CR_Conf,There is no way to know without additional information,0.7,,0.2,,,,,,,0,53,0.3,0.2353453848365225,0.009582185491276402,-0.027272727272727282,0.08272727272727272,-0.04545454545454547,0.16216216216216214,0.09090909090909094,-0.08888888888888903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3546978239172958
1620,1043,A1ZGUINLRI34VO,CR_Conf,1 second,0.7,,0.7,,,,,,,0,53,0.8,2.0940331687656646,0.33655188246097345,-0.7696969696969698,0.51,0.6454545454545455,0.07317073170731707,0.09090909090909094,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.6,0.9,0.9,0.6,0.3,0.2,0.5,0.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.16258556905312105
1621,1044,A1ZH3ZHSDR0EDZ,CR_Conf,1 hour,0.8,,0.3,,,,,,,1,53,0.3,0.2253964163180863,0.010036730945821856,-0.17878787878787875,0.08303030303030304,0.015151515151515138,0.1891891891891892,0.19090909090909106,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.07280337407057307
1622,1045,A1ZHVMG4DXPLHL,CR_Conf,Infinity,1.0,,0.4,,,,,,,0,53,0.4,0.5325991748035082,0.033764003673094574,-0.2181818181818182,0.17,0.015151515151515194,0.1956521739130435,0.390909090909091,0.2666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.07816825421386281
1623,1046,A1ZMXWYKWSH0I8,CR_Conf,1000 hours,0.7,,0.4,,,,,,,0,53,0.4,0.26128231944494856,0.01246097337006428,-0.1575757575757576,0.1,0.09090909090909094,0.13043478260869565,0.09090909090909094,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.2,0.4,0.2,0.2,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.07085788275496921
1624,1047,A205N2LYF7T1LM,CR_Conf,1000 hours,0.2,,0.2,,,,,,,0,53,0.2,0.2212842886999547,0.008218549127640038,0.04242424242424242,0.07272727272727272,-0.10909090909090907,0.03571428571428572,-0.409090909090909,-0.14999999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.09349015298521085
1625,1048,A207IHY6GERCFO,CR_Conf,1 hour,0.5,,0.5,,,,,,,1,53,0.3,0.2343592190250377,0.010945821854912764,-0.17878787878787875,0.09454545454545456,0.015151515151515138,0.10810810810810813,-0.10909090909090903,-0.09999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.2,0.3,0.3,0.1,0.1,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.07018091981023537
1626,1049,A209KJOPCV44TQ,CR_Conf,Infinity,1.0,,0.6,,,,,,,0,53,0.6,0.283905737042828,0.024279155188246096,-0.41818181818181815,0.11272727272727275,0.21515151515151515,0.14062500000000006,0.390909090909091,0.2666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.10209926344609041
1627,1050,A20AZHMLAM1MHV,CR_Conf,1000 seconds,0.6,,0.5,,,,,,,0,53,0.7,1.0060718655472003,0.1145518824609734,-0.6393939393939394,0.26090909090909103,0.5242424242424242,0.0684931506849315,-0.009090909090909037,-0.09999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.16871894660608316
1628,1051,A20C7ZLLE41JUO,CR_Conf,1 hour,0.9,,0.7,,,,,,,1,53,0.6,0.2963776145527759,0.02676400367309458,-0.4787878787878788,0.10303030303030304,0.3151515151515151,0.12500000000000006,0.290909090909091,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.6,0.2,0.1,0.1,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.06059255340111697
1629,1052,A20FTMW1E6AR1T,CR_Conf,Infinity,0.9,,0.9,,,,,,,0,53,0.8,0.5399459243740788,0.06843067033976125,-0.6181818181818182,0.1827272727272727,0.4151515151515152,0.09756097560975613,0.290909090909091,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.8,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.08719377330413798
1630,1053,A20K99JZE0L8HU,CR_Conf,There is no way to know without additional information,1.0,,0.5,,,,,,,0,53,0.2,0.5889119155933031,0.03861248852157943,0.0727272727272727,0.17303030303030306,-0.14545454545454545,0.32142857142857145,0.390909090909091,0.21111111111111105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,0.2,0.1,0.2,0.1,0.3,0.4,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.19170487348494014
1631,1054,A20N1NK5X5S88F,CR_Conf,There is no way to know without additional information,1.0,,0.7,,,,,,,0,53,0.7,0.808896852361155,0.07709733700642793,-0.4272727272727273,0.2348484848484849,0.3545454545454545,0.12328767123287672,0.390909090909091,0.21111111111111105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.4,0.4,0.5,0.2,0.1,0.1,0.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.19872021864290787
1632,1055,A20RVM3V1A3DKX,CR_Conf,1000 hours,0.2,,0.2,,,,,,,0,53,0.3,0.23869493366745925,0.009460973370064279,-0.057575757575757565,0.08515151515151516,-0.009090909090909094,0.027027027027027032,-0.409090909090909,-0.14999999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0943577268401618
1633,1056,A1S1K7134S2VUC,CR_Conf,There is no way to know without additional information,0.9,,0.5,,,,,,,0,53,0.2,0.16605440756359152,0.005733700642791552,0.0727272727272727,0.06727272727272729,-0.14545454545454545,0.2857142857142857,0.290909090909091,0.11111111111111104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.25644020639311904
1634,1057,A1S1O9ZCONEGE3,CR_Conf,Infinity,0.3,,0.1,,,,,,,0,53,0.6,1.1626717487522542,0.14455188246097336,-0.41818181818181815,0.33,0.21515151515151515,0.031250000000000014,-0.30909090909090897,-0.4333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.2,0.3,0.5,0.6,0.6,0.7,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2148565616570274
1635,1058,A1S315FYTGY9GL,CR_Conf,1000000 hours,0.2,,0.2,,,,,,,0,53,0.3,0.27381505103274506,0.013067033976124885,-0.2696969696969697,0.08727272727272728,0.01818181818181813,0.027027027027027032,-0.409090909090909,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.045981717546357985
1636,1059,A1WWDLR9F8RBMN,CR_Conf,There is no way to know without additional information,1.0,,0.6,,,,,,,0,54,0.4,0.28260207516679003,0.01813957759412305,-0.1575757575757576,0.10484848484848484,0.03333333333333338,0.1956521739130435,0.4818181818181818,0.3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.2,0.4,0.2,0.1,0.1,0.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.12896085644706531
1637,1060,A1WYMR7MGOCO83,CR_Conf,Infinity,0.7,,0.2,,,,,,,0,54,0.7,0.916187583927942,0.11874563820018365,-0.4878787878787878,0.28,0.3696969696969696,0.0821917808219178,0.18181818181818174,0.18571428571428567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.17170103226129574
1638,1061,A1WZ7YAPM1K559,CR_Conf,1 hour,0.8,,0.7,,,,,,,1,54,0.3,1.1525933562302428,0.13753351698806246,-0.20909090909090908,0.2933333333333333,-0.00909090909090915,0.1891891891891892,0.28181818181818186,0.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.8,0.5,0.4,0.3,0.2,0.3,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.136403105637311
1639,1062,A20SXG1DHDIDI7,CR_Conf,There is no way to know without additional information,0.1,,0.3,,,,,,,0,54,0.2,0.12434078937828395,0.0038971533516988072,0.04242424242424242,0.053333333333333316,-0.16666666666666666,0.0,-0.4181818181818182,-0.5125000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.18936416998776995
1640,1063,A218V56FZZD9B8,CR_Conf,1000 hours,0.6,,0.3,,,,,,,0,54,0.3,0.2234057382957909,0.01007897153351699,-0.08787878787878786,0.09090909090909093,-0.021212121212121186,0.13513513513513514,0.08181818181818179,0.11428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.14331013204088958
1641,1064,A21C13L3DKZJW1,CR_Conf,There is no way to know without additional information,0.7,,0.2,,,,,,,0,54,0.3,0.2329726072454457,0.01013957759412305,-0.057575757575757565,0.08242424242424243,-0.06666666666666665,0.16216216216216214,0.18181818181818174,0.08749999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.19995997168423166
1642,1065,A21C7LCEX3EYQH,CR_Conf,There is no way to know without additional information,0.5,,0.1,,,,,,,0,54,0.9,1.5872843293683456,0.2448062442607897,-0.6575757575757576,0.4400000000000001,0.5333333333333334,0.04395604395604396,-0.018181818181818188,-0.11250000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.17400111434326812
1643,1066,A21P6KJJT0SLXQ,CR_Conf,1 minute,1.0,,0.9,,,,,,,0,54,0.6,2.0483151788196348,0.3066244260789716,-0.5393939393939393,0.5200000000000001,0.35757575757575755,0.14062500000000006,0.4818181818181818,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.4,0.6,0.5,0.6,0.7,0.8,0.9,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2073489120695768
1644,1067,A21SF3IKIZB0VN,CR_Conf,There is no way to know without additional information,1.0,,0.9,,,,,,,0,54,0.9,0.6616165102518645,0.11365472910927454,-0.6575757575757576,0.20484848484848486,0.5333333333333334,0.09890109890109892,0.4818181818181818,0.3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.14653065815463734
1645,1068,A21UA6O7ZFAIQJ,CR_Conf,Infinity,0.2,,0.2,,,,,,,0,54,0.8,0.2948938010020952,0.03844260789715336,-0.5878787878787879,0.11090909090909093,0.4696969696969697,0.012195121951219514,-0.3181818181818182,-0.3142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.18580738323113732
1646,1069,A21ZMR7O42OSMI,CR_Conf,1000 hours,0.3,,0.4,,,,,,,0,54,0.1,0.1718859740601716,0.006988062442607898,0.11212121212121212,0.07333333333333332,-0.2212121212121212,0.10526315789473684,-0.2181818181818182,-0.18571428571428567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.11923188787122645
1647,1070,A224B7BAQ0MZSN,CR_Conf,1000 hours,0.2,,0.3,,,,,,,0,54,0.2,0.2428522003166461,0.011866850321395776,0.012121212121212116,0.08333333333333333,-0.12121212121212115,0.03571428571428572,-0.3181818181818182,-0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.1324081985770937
1648,1071,A22A52DRIIEV6K,CR_Conf,2000 hours,0.6,,0.7,,,,,,,0,54,0.3,2.106642040764296,0.3432304866850321,-0.23939393939393935,0.52,0.024242424242424232,0.13513513513513514,0.08181818181818179,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.6,0.7,0.8,0.9,0.9,0.3,0.9,0.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.17066919425573
1649,1072,A22FYR6PQNQXDA,CR_Conf,1 hour,0.2,,0.3,,,,,,,1,54,0.4,0.5263447655083557,0.03353351698806244,-0.3090909090909091,0.15333333333333338,0.09090909090909087,0.021739130434782608,-0.3181818181818182,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.3,0.3,0.4,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.12625559088157248
1650,1073,A22JV1E02E0VQO,CR_Conf,1000 hours,0.9,,0.2,,,,,,,0,54,0.7,1.8800133812106568,0.30410927456382003,-0.4878787878787878,0.4900000000000001,0.3787878787878788,0.10958904109589042,0.3818181818181817,0.4142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.7,0.8,0.6,0.7,0.7,0.9,0.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.20616031612207866
1651,1074,A1M682B2WUSYJP,CR_Conf,Infinity,0.6,,0.3,,,,,,,0,54,0.4,0.2266551777009071,0.012654729109274563,-0.1878787878787879,0.09242424242424242,0.0696969696969697,0.10869565217391304,0.08181818181818179,0.08571428571428574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.16607551868617068
1652,1075,A1M8NRHSH58X25,CR_Conf,1 hour,0.2,,0.4,,,,,,,1,54,0.5,0.7744963711916848,0.07395775941230487,-0.40909090909090906,0.2309090909090909,0.19090909090909086,0.018181818181818184,-0.3181818181818182,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,0.2,0.4,0.5,0.6,0.5,0.2,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.1856545399849958
